1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 1B00000037ED3421
Is Mission Active?  false
Mission Start:  Tue May 10 14:19:00 EDT 2016
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  903
Total Samples:  9670
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
5/10/16 2:19:00 PM,C,33.5
5/10/16 6:34:00 PM,C,24.5
5/10/16 10:49:00 PM,C,21.5
5/11/16 3:04:00 AM,C,20
5/11/16 7:19:00 AM,C,19
5/11/16 11:34:00 AM,C,28
5/11/16 3:49:00 PM,C,32.5
5/11/16 8:04:00 PM,C,24.5
5/12/16 12:19:00 AM,C,22
5/12/16 4:34:00 AM,C,21
5/12/16 8:49:00 AM,C,21.5
5/12/16 1:04:00 PM,C,33.5
5/12/16 5:19:00 PM,C,27.5
5/12/16 9:34:00 PM,C,23.5
5/13/16 1:49:00 AM,C,21.5
5/13/16 6:04:00 AM,C,20
5/13/16 10:19:00 AM,C,23
5/13/16 2:34:00 PM,C,24
5/13/16 6:49:00 PM,C,23
5/13/16 11:04:00 PM,C,20.5
5/14/16 3:19:00 AM,C,18.5
5/14/16 7:34:00 AM,C,18.5
5/14/16 11:49:00 AM,C,29.5
5/14/16 4:04:00 PM,C,29.5
5/14/16 8:19:00 PM,C,23
5/15/16 12:34:00 AM,C,20.5
5/15/16 4:49:00 AM,C,18.5
5/15/16 9:04:00 AM,C,17.5
5/15/16 1:19:00 PM,C,31
5/15/16 5:34:00 PM,C,25.5
5/15/16 9:49:00 PM,C,19
5/16/16 2:04:00 AM,C,16.5
5/16/16 6:19:00 AM,C,15.5
5/16/16 10:34:00 AM,C,23
5/16/16 2:49:00 PM,C,32
5/16/16 7:04:00 PM,C,23
5/16/16 11:19:00 PM,C,19
5/17/16 3:34:00 AM,C,18.5
5/17/16 7:49:00 AM,C,19
5/17/16 12:04:00 PM,C,27
5/17/16 4:19:00 PM,C,25.5
5/17/16 8:34:00 PM,C,21.5
5/18/16 12:49:00 AM,C,20.5
5/18/16 5:04:00 AM,C,20
5/18/16 9:19:00 AM,C,21
5/18/16 1:34:00 PM,C,23
5/18/16 5:49:00 PM,C,21.5
5/18/16 10:04:00 PM,C,19.5
5/19/16 2:19:00 AM,C,18
5/19/16 6:34:00 AM,C,17
5/19/16 10:49:00 AM,C,24.5
5/19/16 3:04:00 PM,C,29.5
5/19/16 7:19:00 PM,C,23.5
5/19/16 11:34:00 PM,C,20
5/20/16 3:49:00 AM,C,19
5/20/16 8:04:00 AM,C,19
5/20/16 12:19:00 PM,C,23
5/20/16 4:34:00 PM,C,23
5/20/16 8:49:00 PM,C,21
5/21/16 1:04:00 AM,C,20.5
5/21/16 5:19:00 AM,C,20.5
5/21/16 9:34:00 AM,C,22.5
5/21/16 1:49:00 PM,C,27
5/21/16 6:04:00 PM,C,26
5/21/16 10:19:00 PM,C,21.5
5/22/16 2:34:00 AM,C,20
5/22/16 6:49:00 AM,C,19.5
5/22/16 11:04:00 AM,C,22.5
5/22/16 3:19:00 PM,C,26.5
5/22/16 7:34:00 PM,C,22.5
5/22/16 11:49:00 PM,C,19
5/23/16 4:04:00 AM,C,17
5/23/16 8:19:00 AM,C,17
5/23/16 12:34:00 PM,C,22
5/23/16 4:49:00 PM,C,24.5
5/23/16 9:04:00 PM,C,19.5
5/24/16 1:19:00 AM,C,17
5/24/16 5:34:00 AM,C,15.5
5/24/16 9:49:00 AM,C,19.5
5/24/16 2:04:00 PM,C,29
5/24/16 6:19:00 PM,C,24
5/24/16 10:34:00 PM,C,20
5/25/16 2:49:00 AM,C,18
5/25/16 7:04:00 AM,C,17
5/25/16 11:19:00 AM,C,27.5
5/25/16 3:34:00 PM,C,32
5/25/16 7:49:00 PM,C,23.5
5/26/16 12:04:00 AM,C,20.5
5/26/16 4:19:00 AM,C,19.5
5/26/16 8:34:00 AM,C,20.5
5/26/16 12:49:00 PM,C,33
5/26/16 5:04:00 PM,C,28.5
5/26/16 9:19:00 PM,C,23
5/27/16 1:34:00 AM,C,20.5
5/27/16 5:49:00 AM,C,19
5/27/16 10:04:00 AM,C,24
5/27/16 2:19:00 PM,C,35
5/27/16 6:34:00 PM,C,26
5/27/16 10:49:00 PM,C,21.5
5/28/16 3:04:00 AM,C,20
5/28/16 7:19:00 AM,C,19.5
5/28/16 11:34:00 AM,C,28
5/28/16 3:49:00 PM,C,30.5
5/28/16 8:04:00 PM,C,24.5
5/29/16 12:19:00 AM,C,22.5
5/29/16 4:34:00 AM,C,21.5
5/29/16 8:49:00 AM,C,23.5
5/29/16 1:04:00 PM,C,32.5
5/29/16 5:19:00 PM,C,30
5/29/16 9:34:00 PM,C,25
5/30/16 1:49:00 AM,C,23.5
5/30/16 6:04:00 AM,C,23
5/30/16 10:19:00 AM,C,26
5/30/16 2:34:00 PM,C,30
