"Plot Title: GSP-BI"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376546, SEN S/N: 20376546)","Coupler Detached (LGR S/N: 20376546)","End Of File (LGR S/N: 20376546)"
1320,07/11/23 07:43:56 AM,25.319,,
1321,07/11/23 08:13:56 AM,25.222,,
1322,07/11/23 08:43:56 AM,25.222,,
1323,07/11/23 09:13:56 AM,25.222,,
1324,07/11/23 09:43:56 AM,25.222,,
1325,07/11/23 10:13:56 AM,25.222,,
1326,07/11/23 10:43:56 AM,25.319,,
1327,07/11/23 11:13:56 AM,25.513,,
1328,07/11/23 11:43:56 AM,25.708,,
1329,07/11/23 12:13:56 PM,26.000,,
1330,07/11/23 12:43:56 PM,26.195,,
1331,07/11/23 01:13:56 PM,26.585,,
1332,07/11/23 01:43:56 PM,26.879,,
1333,07/11/23 02:13:56 PM,27.272,,
1334,07/11/23 02:43:56 PM,27.567,,
1335,07/11/23 03:13:56 PM,27.862,,
1336,07/11/23 03:43:56 PM,28.060,,
1337,07/11/23 04:13:56 PM,28.258,,
1338,07/11/23 04:43:56 PM,28.357,,
1339,07/11/23 05:13:56 PM,28.456,,
1340,07/11/23 05:43:56 PM,28.357,,
1341,07/11/23 06:13:56 PM,28.357,,
1342,07/11/23 06:43:56 PM,28.258,,
1343,07/11/23 07:13:56 PM,28.258,,
1344,07/11/23 07:43:56 PM,28.159,,
1345,07/11/23 08:13:56 PM,28.060,,
1346,07/11/23 08:43:56 PM,27.961,,
1347,07/11/23 09:13:56 PM,27.862,,
1348,07/11/23 09:43:56 PM,27.764,,
1349,07/11/23 10:13:56 PM,27.567,,
1350,07/11/23 10:43:56 PM,27.468,,
1351,07/11/23 11:13:56 PM,27.370,,
1352,07/11/23 11:43:56 PM,27.272,,
1353,07/12/23 12:13:56 AM,27.173,,
1354,07/12/23 12:43:56 AM,27.075,,
1355,07/12/23 01:13:56 AM,26.879,,
1356,07/12/23 01:43:56 AM,26.879,,
1357,07/12/23 02:13:56 AM,26.781,,
1358,07/12/23 02:43:56 AM,26.683,,
1359,07/12/23 03:13:56 AM,26.585,,
1360,07/12/23 03:43:56 AM,26.488,,
1361,07/12/23 04:13:56 AM,26.390,,
1362,07/12/23 04:43:56 AM,26.292,,
1363,07/12/23 05:13:56 AM,26.195,,
1364,07/12/23 05:43:56 AM,26.195,,
1365,07/12/23 06:13:56 AM,26.097,,
1366,07/12/23 06:43:56 AM,26.000,,
1367,07/12/23 07:13:56 AM,26.000,,
1368,07/12/23 07:43:56 AM,25.902,,
1369,07/12/23 08:13:56 AM,25.902,,
1370,07/12/23 08:43:56 AM,25.902,,
1371,07/12/23 09:13:56 AM,25.902,,
1372,07/12/23 09:43:56 AM,26.000,,
1373,07/12/23 10:13:56 AM,26.000,,
1374,07/12/23 10:43:56 AM,26.195,,
1375,07/12/23 11:13:56 AM,26.292,,
1376,07/12/23 11:43:56 AM,26.390,,
1377,07/12/23 12:13:56 PM,26.683,,
1378,07/12/23 12:43:56 PM,26.781,,
1379,07/12/23 01:13:56 PM,26.977,,
1380,07/12/23 01:43:56 PM,27.173,,
1381,07/12/23 02:13:56 PM,27.370,,
1382,07/12/23 02:43:56 PM,27.961,,
1383,07/12/23 03:13:56 PM,28.258,,
1384,07/12/23 03:43:56 PM,28.258,,
1385,07/12/23 04:13:56 PM,28.357,,
1386,07/12/23 04:43:56 PM,28.357,,
1387,07/12/23 05:13:56 PM,28.456,,
1388,07/12/23 05:43:56 PM,28.357,,
1389,07/12/23 06:13:56 PM,28.357,,
1390,07/12/23 06:43:56 PM,28.357,,
1391,07/12/23 07:13:56 PM,28.357,,
1392,07/12/23 07:43:56 PM,28.258,,
1393,07/12/23 08:13:56 PM,28.159,,
1394,07/12/23 08:43:56 PM,28.060,,
1395,07/12/23 09:13:56 PM,28.060,,
1396,07/12/23 09:43:56 PM,27.961,,
1397,07/12/23 10:13:56 PM,27.862,,
1398,07/12/23 10:43:56 PM,27.665,,
1399,07/12/23 11:13:56 PM,27.567,,
1400,07/12/23 11:43:56 PM,27.468,,
1401,07/13/23 12:13:56 AM,27.370,,
1402,07/13/23 12:43:56 AM,27.272,,
1403,07/13/23 01:13:56 AM,27.173,,
1404,07/13/23 01:43:56 AM,27.075,,
1405,07/13/23 02:13:56 AM,26.977,,
1406,07/13/23 02:43:56 AM,26.879,,
1407,07/13/23 03:13:56 AM,26.781,,
1408,07/13/23 03:43:56 AM,26.683,,
1409,07/13/23 04:13:56 AM,26.585,,
1410,07/13/23 04:43:56 AM,26.488,,
1411,07/13/23 05:13:56 AM,26.390,,
1412,07/13/23 05:43:56 AM,26.390,,
1413,07/13/23 06:13:56 AM,26.292,,
1414,07/13/23 06:43:56 AM,26.195,,
1415,07/13/23 07:13:56 AM,26.195,,
1416,07/13/23 07:43:56 AM,26.097,,
1417,07/13/23 08:13:56 AM,26.097,,
1418,07/13/23 08:43:56 AM,26.097,,
1419,07/13/23 09:13:56 AM,26.097,,
1420,07/13/23 09:43:56 AM,26.097,,
1421,07/13/23 10:13:56 AM,26.195,,
1422,07/13/23 10:43:56 AM,26.292,,
1423,07/13/23 11:13:56 AM,26.390,,
1424,07/13/23 11:43:56 AM,26.488,,
1425,07/13/23 12:13:56 PM,26.683,,
1426,07/13/23 12:43:56 PM,26.781,,
1427,07/13/23 01:13:56 PM,26.977,,
1428,07/13/23 01:43:56 PM,27.173,,
1429,07/13/23 02:13:56 PM,27.272,,
1430,07/13/23 02:43:56 PM,27.468,,
1431,07/13/23 03:13:56 PM,27.665,,
1432,07/13/23 03:43:56 PM,27.764,,
1433,07/13/23 04:13:56 PM,27.862,,
1434,07/13/23 04:43:56 PM,27.961,,
1435,07/13/23 05:13:56 PM,27.961,,
1436,07/13/23 05:43:56 PM,27.961,,
1437,07/13/23 06:13:56 PM,27.961,,
1438,07/13/23 06:43:56 PM,27.862,,
1439,07/13/23 07:13:56 PM,27.862,,
1440,07/13/23 07:43:56 PM,27.862,,
1441,07/13/23 08:13:56 PM,27.764,,
1442,07/13/23 08:43:56 PM,27.665,,
1443,07/13/23 09:13:56 PM,27.665,,
1444,07/13/23 09:43:56 PM,27.567,,
1445,07/13/23 10:13:56 PM,27.468,,
1446,07/13/23 10:43:56 PM,27.468,,
1447,07/13/23 11:13:56 PM,27.468,,
1448,07/13/23 11:43:56 PM,27.370,,
1449,07/14/23 12:13:56 AM,27.272,,
1450,07/14/23 12:43:56 AM,27.272,,
1451,07/14/23 01:13:56 AM,27.173,,
1452,07/14/23 01:43:56 AM,27.173,,
1453,07/14/23 02:13:56 AM,27.075,,
1454,07/14/23 02:43:56 AM,27.075,,
1455,07/14/23 03:13:56 AM,27.075,,
1456,07/14/23 03:43:56 AM,26.977,,
1457,07/14/23 04:13:56 AM,26.977,,
1458,07/14/23 04:43:56 AM,26.977,,
1459,07/14/23 05:13:56 AM,26.879,,
1460,07/14/23 05:43:56 AM,26.879,,
1461,07/14/23 06:13:56 AM,26.781,,
1462,07/14/23 06:43:56 AM,26.781,,
1463,07/14/23 07:13:56 AM,26.683,,
1464,07/14/23 07:43:56 AM,26.683,,
1465,07/14/23 08:13:56 AM,26.585,,
1466,07/14/23 08:43:56 AM,26.585,,
1467,07/14/23 09:13:56 AM,26.585,,
1468,07/14/23 09:43:56 AM,26.683,,
1469,07/14/23 10:13:56 AM,26.683,,
1470,07/14/23 10:43:56 AM,26.781,,
1471,07/14/23 11:13:56 AM,26.879,,
1472,07/14/23 11:43:56 AM,27.075,,
1473,07/14/23 12:13:56 PM,27.173,,
1474,07/14/23 12:43:56 PM,27.370,,
1475,07/14/23 01:13:56 PM,27.567,,
1476,07/14/23 01:43:56 PM,27.764,,
1477,07/14/23 02:13:56 PM,27.862,,
1478,07/14/23 02:43:56 PM,27.961,,
1479,07/14/23 03:13:56 PM,28.060,,
1480,07/14/23 03:43:56 PM,28.159,,
1481,07/14/23 04:13:56 PM,28.258,,
1482,07/14/23 04:43:56 PM,28.258,,
1483,07/14/23 05:13:56 PM,28.258,,
1484,07/14/23 05:43:56 PM,28.159,,
1485,07/14/23 06:13:56 PM,28.159,,
1486,07/14/23 06:43:56 PM,28.060,,
1487,07/14/23 07:13:56 PM,28.060,,
1488,07/14/23 07:43:56 PM,28.060,,
1489,07/14/23 08:13:56 PM,28.060,,
1490,07/14/23 08:43:56 PM,28.060,,
1491,07/14/23 09:13:56 PM,27.961,,
1492,07/14/23 09:43:56 PM,27.862,,
1493,07/14/23 10:13:56 PM,27.862,,
1494,07/14/23 10:43:56 PM,27.764,,
1495,07/14/23 11:13:56 PM,27.665,,
1496,07/14/23 11:43:56 PM,27.567,,
1497,07/15/23 12:13:56 AM,27.567,,
1498,07/15/23 12:43:56 AM,27.468,,
1499,07/15/23 01:13:56 AM,27.468,,
1500,07/15/23 01:43:56 AM,27.370,,
1501,07/15/23 02:13:56 AM,27.370,,
1502,07/15/23 02:43:56 AM,27.272,,
1503,07/15/23 03:13:56 AM,27.173,,
1504,07/15/23 03:43:56 AM,27.173,,
1505,07/15/23 04:13:56 AM,27.075,,
1506,07/15/23 04:43:56 AM,27.075,,
1507,07/15/23 05:13:56 AM,26.977,,
1508,07/15/23 05:43:56 AM,26.977,,
1509,07/15/23 06:13:56 AM,26.879,,
1510,07/15/23 06:43:56 AM,26.879,,
1511,07/15/23 07:13:56 AM,26.781,,
1512,07/15/23 07:43:56 AM,26.781,,
1513,07/15/23 08:13:56 AM,26.683,,
1514,07/15/23 08:43:56 AM,26.683,,
1515,07/15/23 09:13:56 AM,26.781,,
1516,07/15/23 09:43:56 AM,26.781,,
1517,07/15/23 10:13:56 AM,26.879,,
1518,07/15/23 10:43:56 AM,26.977,,
1519,07/15/23 11:13:56 AM,27.075,,
1520,07/15/23 11:43:56 AM,27.173,,
1521,07/15/23 12:13:56 PM,27.272,,
1522,07/15/23 12:43:56 PM,27.272,,
1523,07/15/23 01:13:56 PM,27.468,,
1524,07/15/23 01:43:56 PM,27.665,,
1525,07/15/23 02:13:56 PM,27.764,,
1526,07/15/23 02:43:56 PM,27.862,,
1527,07/15/23 03:13:56 PM,27.961,,
1528,07/15/23 03:43:56 PM,27.961,,
1529,07/15/23 04:13:56 PM,27.961,,
1530,07/15/23 04:43:56 PM,27.961,,
1531,07/15/23 05:13:56 PM,27.961,,
1532,07/15/23 05:43:56 PM,28.060,,
1533,07/15/23 06:13:56 PM,28.060,,
1534,07/15/23 06:43:56 PM,28.060,,
1535,07/15/23 07:13:56 PM,28.060,,
1536,07/15/23 07:43:56 PM,28.060,,
1537,07/15/23 08:13:56 PM,27.961,,
1538,07/15/23 08:43:56 PM,27.961,,
1539,07/15/23 09:13:56 PM,27.862,,
1540,07/15/23 09:43:56 PM,27.764,,
1541,07/15/23 10:13:56 PM,27.764,,
1542,07/15/23 10:43:56 PM,27.764,,
1543,07/15/23 11:13:56 PM,27.665,,
1544,07/15/23 11:43:56 PM,27.567,,
1545,07/16/23 12:13:56 AM,27.567,,
1546,07/16/23 12:43:56 AM,27.468,,
1547,07/16/23 01:13:56 AM,27.468,,
1548,07/16/23 01:43:56 AM,27.468,,
1549,07/16/23 02:13:56 AM,27.370,,
1550,07/16/23 02:43:56 AM,27.370,,
1551,07/16/23 03:13:56 AM,27.272,,
1552,07/16/23 03:43:56 AM,27.272,,
1553,07/16/23 04:13:56 AM,27.272,,
1554,07/16/23 04:43:56 AM,27.173,,
1555,07/16/23 05:13:56 AM,27.173,,
1556,07/16/23 05:43:56 AM,27.075,,
1557,07/16/23 06:13:56 AM,27.075,,
1558,07/16/23 06:43:56 AM,27.075,,
1559,07/16/23 07:13:56 AM,26.977,,
1560,07/16/23 07:43:56 AM,26.977,,
1561,07/16/23 08:13:56 AM,26.977,,
1562,07/16/23 08:43:56 AM,26.977,,
1563,07/16/23 09:13:56 AM,26.977,,
1564,07/16/23 09:43:56 AM,26.977,,
1565,07/16/23 10:13:56 AM,26.977,,
1566,07/16/23 10:43:56 AM,27.075,,
1567,07/16/23 11:13:56 AM,27.272,,
1568,07/16/23 11:43:56 AM,27.468,,
1569,07/16/23 12:13:56 PM,27.665,,
1570,07/16/23 12:43:56 PM,27.862,,
1571,07/16/23 01:13:56 PM,28.159,,
1572,07/16/23 01:43:56 PM,28.357,,
1573,07/16/23 02:13:56 PM,28.555,,
1574,07/16/23 02:43:56 PM,28.754,,
1575,07/16/23 03:13:56 PM,28.853,,
1576,07/16/23 03:43:56 PM,28.953,,
1577,07/16/23 04:13:56 PM,29.053,,
1578,07/16/23 04:43:56 PM,29.053,,
1579,07/16/23 05:13:56 PM,29.152,,
1580,07/16/23 05:43:56 PM,29.152,,
1581,07/16/23 06:13:56 PM,29.053,,
1582,07/16/23 06:43:56 PM,29.053,,
1583,07/16/23 07:13:56 PM,28.953,,
1584,07/16/23 07:43:56 PM,28.953,,
1585,07/16/23 08:13:56 PM,28.853,,
1586,07/16/23 08:43:56 PM,28.754,,
1587,07/16/23 09:13:56 PM,28.655,,
1588,07/16/23 09:43:56 PM,28.555,,
1589,07/16/23 10:13:56 PM,28.456,,
1590,07/16/23 10:43:56 PM,28.357,,
1591,07/16/23 11:13:56 PM,28.357,,
1592,07/16/23 11:43:56 PM,28.258,,
1593,07/17/23 12:13:56 AM,28.159,,
1594,07/17/23 12:43:56 AM,28.060,,
1595,07/17/23 01:13:56 AM,28.060,,
1596,07/17/23 01:43:56 AM,27.961,,
1597,07/17/23 02:13:56 AM,27.862,,
1598,07/17/23 02:43:56 AM,27.764,,
1599,07/17/23 03:13:56 AM,27.665,,
1600,07/17/23 03:43:56 AM,27.567,,
1601,07/17/23 04:13:56 AM,27.567,,
1602,07/17/23 04:43:56 AM,27.468,,
1603,07/17/23 05:13:56 AM,27.370,,
1604,07/17/23 05:43:56 AM,27.272,,
1605,07/17/23 06:13:56 AM,27.173,,
1606,07/17/23 06:43:56 AM,27.173,,
1607,07/17/23 07:13:56 AM,27.075,,
1608,07/17/23 07:43:56 AM,26.977,,
1609,07/17/23 08:13:56 AM,26.977,,
1610,07/17/23 08:43:56 AM,26.977,,
1611,07/17/23 09:13:56 AM,26.977,,
1612,07/17/23 09:43:56 AM,26.977,,
1613,07/17/23 10:13:56 AM,27.075,,
1614,07/17/23 10:43:56 AM,27.173,,
1615,07/17/23 11:13:56 AM,27.370,,
1616,07/17/23 11:43:56 AM,27.567,,
1617,07/17/23 12:13:56 PM,27.862,,
1618,07/17/23 12:43:56 PM,27.961,,
1619,07/17/23 01:13:56 PM,28.060,,
1620,07/17/23 01:43:56 PM,28.258,,
1621,07/17/23 02:13:56 PM,28.357,,
1622,07/17/23 02:43:56 PM,28.456,,
1623,07/17/23 03:13:56 PM,28.456,,
1624,07/17/23 03:43:56 PM,28.456,,
1625,07/17/23 04:13:56 PM,28.555,,
1626,07/17/23 04:43:56 PM,28.555,,
1627,07/17/23 05:13:56 PM,28.655,,
1628,07/17/23 05:43:56 PM,28.655,,
1629,07/17/23 06:13:56 PM,28.555,,
1630,07/17/23 06:43:56 PM,28.555,,
1631,07/17/23 07:13:56 PM,28.555,,
1632,07/17/23 07:43:56 PM,28.456,,
1633,07/17/23 08:13:56 PM,28.456,,
1634,07/17/23 08:43:56 PM,28.357,,
1635,07/17/23 09:13:56 PM,28.357,,
1636,07/17/23 09:43:56 PM,28.258,,
1637,07/17/23 10:13:56 PM,28.159,,
1638,07/17/23 10:43:56 PM,28.060,,
1639,07/17/23 11:13:56 PM,27.961,,
1640,07/17/23 11:43:56 PM,27.961,,
1641,07/18/23 12:13:56 AM,27.862,,
1642,07/18/23 12:43:56 AM,27.764,,
1643,07/18/23 01:13:56 AM,27.665,,
1644,07/18/23 01:43:56 AM,27.567,,
1645,07/18/23 02:13:56 AM,27.468,,
1646,07/18/23 02:43:56 AM,27.468,,
1647,07/18/23 03:13:56 AM,27.370,,
1648,07/18/23 03:43:56 AM,27.272,,
1649,07/18/23 04:13:56 AM,27.173,,
1650,07/18/23 04:43:56 AM,27.075,,
1651,07/18/23 05:13:56 AM,27.075,,
1652,07/18/23 05:43:56 AM,26.977,,
1653,07/18/23 06:13:56 AM,26.879,,
1654,07/18/23 06:43:56 AM,26.781,,
1655,07/18/23 07:13:56 AM,26.781,,
1656,07/18/23 07:43:56 AM,26.683,,
1657,07/18/23 08:13:56 AM,26.683,,
1658,07/18/23 08:43:56 AM,26.683,,
1659,07/18/23 09:13:56 AM,26.683,,
1660,07/18/23 09:43:56 AM,26.683,,
1661,07/18/23 10:13:56 AM,26.781,,
1662,07/18/23 10:43:56 AM,26.879,,
1663,07/18/23 11:13:56 AM,27.075,,
1664,07/18/23 11:43:56 AM,27.272,,
1665,07/18/23 12:13:56 PM,27.567,,
1666,07/18/23 12:43:56 PM,27.862,,
1667,07/18/23 01:13:56 PM,28.159,,
1668,07/18/23 01:43:56 PM,28.357,,
1669,07/18/23 02:13:56 PM,28.655,,
1670,07/18/23 02:43:56 PM,28.853,,
1671,07/18/23 03:13:56 PM,29.053,,
1672,07/18/23 03:43:56 PM,29.252,,
1673,07/18/23 04:13:56 PM,29.352,,
1674,07/18/23 04:43:56 PM,29.452,,
1675,07/18/23 05:13:56 PM,29.452,,
1676,07/18/23 05:43:56 PM,29.452,,
1677,07/18/23 06:13:56 PM,29.452,,
1678,07/18/23 06:43:56 PM,29.352,,
1679,07/18/23 07:13:56 PM,29.352,,
1680,07/18/23 07:43:56 PM,29.252,,
1681,07/18/23 08:13:56 PM,29.152,,
1682,07/18/23 08:43:56 PM,29.053,,
1683,07/18/23 09:13:56 PM,28.953,,
1684,07/18/23 09:43:56 PM,28.853,,
1685,07/18/23 10:13:56 PM,28.655,,
1686,07/18/23 10:43:56 PM,28.555,,
1687,07/18/23 11:13:56 PM,28.456,,
1688,07/18/23 11:43:56 PM,28.357,,
1689,07/19/23 12:13:56 AM,28.258,,
1690,07/19/23 12:43:56 AM,28.060,,
1691,07/19/23 01:13:56 AM,27.961,,
1692,07/19/23 01:43:56 AM,27.862,,
1693,07/19/23 02:13:56 AM,27.862,,
1694,07/19/23 02:43:56 AM,27.665,,
1695,07/19/23 03:13:56 AM,27.665,,
1696,07/19/23 03:43:56 AM,27.567,,
1697,07/19/23 04:13:56 AM,27.468,,
1698,07/19/23 04:43:56 AM,27.370,,
1699,07/19/23 05:13:56 AM,27.272,,
1700,07/19/23 05:43:56 AM,27.272,,
1701,07/19/23 06:13:56 AM,27.173,,
1702,07/19/23 06:43:56 AM,27.075,,
1703,07/19/23 07:13:56 AM,27.075,,
1704,07/19/23 07:43:56 AM,26.977,,
1705,07/19/23 08:13:56 AM,26.977,,
1706,07/19/23 08:43:56 AM,26.977,,
1707,07/19/23 09:13:56 AM,26.977,,
1708,07/19/23 09:43:56 AM,27.075,,
1709,07/19/23 10:13:56 AM,27.173,,
1710,07/19/23 10:43:56 AM,27.272,,
1711,07/19/23 11:13:56 AM,27.370,,
1712,07/19/23 11:43:56 AM,27.567,,
1713,07/19/23 12:13:56 PM,27.862,,
1714,07/19/23 12:43:56 PM,28.060,,
1715,07/19/23 01:13:56 PM,28.357,,
1716,07/19/23 01:43:56 PM,28.655,,
1717,07/19/23 02:13:56 PM,28.953,,
1718,07/19/23 02:43:56 PM,29.152,,
1719,07/19/23 03:13:56 PM,29.352,,
1720,07/19/23 03:43:56 PM,29.552,,
1721,07/19/23 04:13:56 PM,29.552,,
1722,07/19/23 04:43:56 PM,29.652,,
1723,07/19/23 05:13:56 PM,29.652,,
1724,07/19/23 05:43:56 PM,29.652,,
1725,07/19/23 06:13:56 PM,29.652,,
1726,07/19/23 06:43:56 PM,29.552,,
1727,07/19/23 07:13:56 PM,29.552,,
1728,07/19/23 07:43:56 PM,29.452,,
1729,07/19/23 08:13:56 PM,29.352,,
1730,07/19/23 08:43:56 PM,29.252,,
1731,07/19/23 09:13:56 PM,29.152,,
1732,07/19/23 09:43:56 PM,29.053,,
1733,07/19/23 10:13:56 PM,28.953,,
1734,07/19/23 10:43:56 PM,28.853,,
1735,07/19/23 11:13:56 PM,28.754,,
1736,07/19/23 11:43:56 PM,28.655,,
1737,07/20/23 12:13:56 AM,28.655,,
1738,07/20/23 12:43:56 AM,28.555,,
1739,07/20/23 01:13:56 AM,28.456,,
1740,07/20/23 01:43:56 AM,28.357,,
1741,07/20/23 02:13:56 AM,28.357,,
1742,07/20/23 02:43:56 AM,28.258,,
1743,07/20/23 03:13:56 AM,28.159,,
1744,07/20/23 03:43:56 AM,28.060,,
1745,07/20/23 04:13:56 AM,28.060,,
1746,07/20/23 04:43:56 AM,27.961,,
1747,07/20/23 05:13:56 AM,27.862,,
1748,07/20/23 05:43:56 AM,27.764,,
1749,07/20/23 06:13:56 AM,27.665,,
1750,07/20/23 06:43:56 AM,27.665,,
1751,07/20/23 07:13:56 AM,27.567,,
1752,07/20/23 07:43:56 AM,27.468,,
1753,07/20/23 08:13:56 AM,27.468,,
1754,07/20/23 08:43:56 AM,27.370,,
1755,07/20/23 09:13:56 AM,27.370,,
1756,07/20/23 09:43:56 AM,27.370,,
1757,07/20/23 10:13:56 AM,27.468,,
1758,07/20/23 10:43:56 AM,27.567,,
1759,07/20/23 11:13:56 AM,27.764,,
1760,07/20/23 11:43:56 AM,28.060,,
1761,07/20/23 12:13:56 PM,28.357,,
1762,07/20/23 12:43:56 PM,28.655,,
1763,07/20/23 01:13:56 PM,28.953,,
1764,07/20/23 01:43:56 PM,29.252,,
1765,07/20/23 02:13:56 PM,29.552,,
1766,07/20/23 02:43:56 PM,29.752,,
1767,07/20/23 03:13:56 PM,29.953,,
1768,07/20/23 03:43:56 PM,30.054,,
1769,07/20/23 04:13:56 PM,30.154,,
1770,07/20/23 04:43:56 PM,30.154,,
1771,07/20/23 05:13:56 PM,30.154,,
1772,07/20/23 05:43:56 PM,30.154,,
1773,07/20/23 06:13:56 PM,30.054,,
1774,07/20/23 06:43:56 PM,30.054,,
1775,07/20/23 07:13:56 PM,29.953,,
1776,07/20/23 07:43:56 PM,29.853,,
1777,07/20/23 08:13:56 PM,29.752,,
1778,07/20/23 08:43:56 PM,29.652,,
1779,07/20/23 09:13:56 PM,29.552,,
1780,07/20/23 09:43:56 PM,29.452,,
1781,07/20/23 10:13:56 PM,29.352,,
1782,07/20/23 10:43:56 PM,29.152,,
1783,07/20/23 11:13:56 PM,29.053,,
1784,07/20/23 11:43:56 PM,28.953,,
1785,07/21/23 12:13:56 AM,28.754,,
1786,07/21/23 12:43:56 AM,28.655,,
1787,07/21/23 01:13:56 AM,28.555,,
1788,07/21/23 01:43:56 AM,28.456,,
1789,07/21/23 02:13:56 AM,28.357,,
1790,07/21/23 02:43:56 AM,28.258,,
1791,07/21/23 03:13:56 AM,28.258,,
1792,07/21/23 03:43:56 AM,28.159,,
1793,07/21/23 04:13:56 AM,28.060,,
1794,07/21/23 04:43:56 AM,27.961,,
1795,07/21/23 05:13:56 AM,27.862,,
1796,07/21/23 05:43:56 AM,27.764,,
1797,07/21/23 06:13:56 AM,27.665,,
1798,07/21/23 06:43:56 AM,27.567,,
1799,07/21/23 07:13:56 AM,27.468,,
1800,07/21/23 07:43:56 AM,27.468,,
1801,07/21/23 08:13:56 AM,27.370,,
1802,07/21/23 08:43:56 AM,27.370,,
1803,07/21/23 09:13:56 AM,27.272,,
1804,07/21/23 09:43:56 AM,27.272,,
1805,07/21/23 10:13:56 AM,27.370,,
1806,07/21/23 10:43:56 AM,27.567,,
1807,07/21/23 11:13:56 AM,27.764,,
1808,07/21/23 11:43:56 AM,27.961,,
1809,07/21/23 12:13:56 PM,28.258,,
1810,07/21/23 12:43:56 PM,28.555,,
1811,07/21/23 01:13:56 PM,28.853,,
1812,07/21/23 01:43:56 PM,29.053,,
1813,07/21/23 02:13:56 PM,29.352,,
1814,07/21/23 02:43:56 PM,29.552,,
1815,07/21/23 03:13:56 PM,29.752,,
1816,07/21/23 03:43:56 PM,29.953,,
1817,07/21/23 04:13:56 PM,30.054,,
1818,07/21/23 04:43:56 PM,30.054,,
1819,07/21/23 05:13:56 PM,30.054,,
1820,07/21/23 05:43:56 PM,30.054,,
1821,07/21/23 06:13:56 PM,29.953,,
1822,07/21/23 06:43:56 PM,29.853,,
1823,07/21/23 07:13:56 PM,29.853,,
1824,07/21/23 07:43:56 PM,29.752,,
1825,07/21/23 08:13:56 PM,29.652,,
1826,07/21/23 08:43:56 PM,29.552,,
1827,07/21/23 09:13:56 PM,29.452,,
1828,07/21/23 09:43:56 PM,29.352,,
1829,07/21/23 10:13:56 PM,29.252,,
1830,07/21/23 10:43:56 PM,29.053,,
1831,07/21/23 11:13:56 PM,28.953,,
1832,07/21/23 11:43:56 PM,28.853,,
1833,07/22/23 12:13:56 AM,28.655,,
1834,07/22/23 12:43:56 AM,28.555,,
1835,07/22/23 01:13:56 AM,28.456,,
1836,07/22/23 01:43:56 AM,28.357,,
1837,07/22/23 02:13:56 AM,28.258,,
1838,07/22/23 02:43:56 AM,28.159,,
1839,07/22/23 03:13:56 AM,28.060,,
1840,07/22/23 03:43:56 AM,27.961,,
1841,07/22/23 04:13:56 AM,27.862,,
1842,07/22/23 04:43:56 AM,27.862,,
1843,07/22/23 05:13:56 AM,27.764,,
1844,07/22/23 05:43:56 AM,27.665,,
1845,07/22/23 06:13:56 AM,27.567,,
1846,07/22/23 06:43:56 AM,27.567,,
1847,07/22/23 07:13:56 AM,27.468,,
1848,07/22/23 07:43:56 AM,27.370,,
1849,07/22/23 08:13:56 AM,27.173,,
1850,07/22/23 08:43:56 AM,27.173,,
1851,07/22/23 09:13:56 AM,27.173,,
1852,07/22/23 09:43:56 AM,27.272,,
1853,07/22/23 10:13:56 AM,27.370,,
1854,07/22/23 10:43:56 AM,27.468,,
1855,07/22/23 11:13:56 AM,27.665,,
1856,07/22/23 11:43:56 AM,27.961,,
1857,07/22/23 12:13:56 PM,28.159,,
1858,07/22/23 12:43:56 PM,28.456,,
1859,07/22/23 01:13:56 PM,28.754,,
1860,07/22/23 01:43:56 PM,29.053,,
1861,07/22/23 02:13:56 PM,29.252,,
1862,07/22/23 02:43:56 PM,29.452,,
1863,07/22/23 03:13:56 PM,29.652,,
1864,07/22/23 03:43:56 PM,29.652,,
1865,07/22/23 04:13:56 PM,29.652,,
1866,07/22/23 04:43:56 PM,29.752,,
1867,07/22/23 05:13:56 PM,29.752,,
1868,07/22/23 05:43:56 PM,29.652,,
1869,07/22/23 06:13:56 PM,29.552,,
1870,07/22/23 06:43:56 PM,29.452,,
1871,07/22/23 07:13:56 PM,29.352,,
1872,07/22/23 07:43:56 PM,29.252,,
1873,07/22/23 08:13:56 PM,29.152,,
1874,07/22/23 08:43:56 PM,28.953,,
1875,07/22/23 09:13:56 PM,28.853,,
1876,07/22/23 09:43:56 PM,28.754,,
1877,07/22/23 10:13:56 PM,28.655,,
1878,07/22/23 10:43:56 PM,28.456,,
1879,07/22/23 11:13:56 PM,28.357,,
1880,07/22/23 11:43:56 PM,28.258,,
1881,07/23/23 12:13:56 AM,28.159,,
1882,07/23/23 12:43:56 AM,28.060,,
1883,07/23/23 01:13:56 AM,27.961,,
1884,07/23/23 01:43:56 AM,27.862,,
1885,07/23/23 02:13:56 AM,27.764,,
1886,07/23/23 02:43:56 AM,27.665,,
1887,07/23/23 03:13:56 AM,27.567,,
1888,07/23/23 03:43:56 AM,27.468,,
1889,07/23/23 04:13:56 AM,27.370,,
1890,07/23/23 04:43:56 AM,27.272,,
1891,07/23/23 05:13:56 AM,27.173,,
1892,07/23/23 05:43:56 AM,27.173,,
1893,07/23/23 06:13:56 AM,27.075,,
1894,07/23/23 06:43:56 AM,26.977,,
1895,07/23/23 07:13:56 AM,26.977,,
1896,07/23/23 07:43:56 AM,26.879,,
1897,07/23/23 08:13:56 AM,26.879,,
1898,07/23/23 08:43:56 AM,26.781,,
