"Plot Title: 20376503"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376503, SEN S/N: 20376503)","Good Battery (LGR S/N: 20376503)","Coupler Detached (LGR S/N: 20376503)","Coupler Attached (LGR S/N: 20376503)","Host Connected (LGR S/N: 20376503)","Stopped (LGR S/N: 20376503)","End Of File (LGR S/N: 20376503)"
112,06/22/21 02:55:09 AM,24.835,,,,,,
113,06/22/21 04:55:09 AM,24.738,,,,,,
114,06/22/21 06:55:09 AM,24.545,,,,,,
115,06/22/21 08:55:09 AM,25.028,,,,,,
116,06/22/21 10:55:09 AM,25.805,,,,,,
117,06/22/21 12:55:09 PM,26.585,,,,,,
118,06/22/21 02:55:09 PM,27.468,,,,,,
119,06/22/21 04:55:09 PM,26.488,,,,,,
120,06/22/21 06:55:09 PM,25.319,,,,,,
121,06/22/21 08:55:09 PM,24.641,,,,,,
122,06/22/21 10:55:09 PM,23.869,,,,,,
123,06/23/21 12:55:09 AM,23.581,,,,,,
124,06/23/21 02:55:09 AM,23.388,,,,,,
125,06/23/21 04:55:09 AM,23.292,,,,,,
126,06/23/21 06:55:09 AM,23.100,,,,,,
127,06/23/21 08:55:09 AM,23.196,,,,,,
128,06/23/21 10:55:09 AM,24.158,,,,,,
129,06/23/21 12:55:09 PM,25.125,,,,,,
130,06/23/21 02:55:09 PM,27.961,,,,,,
131,06/23/21 04:55:09 PM,25.610,,,,,,
132,06/23/21 06:55:09 PM,24.062,,,,,,
133,06/23/21 08:55:09 PM,23.100,,,,,,
134,06/23/21 10:55:09 PM,22.046,,,,,,
135,06/24/21 12:55:09 AM,21.378,,,,,,
136,06/24/21 02:55:09 AM,20.710,,,,,,
137,06/24/21 04:55:09 AM,20.138,,,,,,
138,06/24/21 06:55:09 AM,19.853,,,,,,
139,06/24/21 08:55:09 AM,20.996,,,,,,
140,06/24/21 10:55:09 AM,23.196,,,,,,
141,06/24/21 12:55:09 PM,24.158,,,,,,
142,06/24/21 02:55:09 PM,26.977,,,,,,
143,06/24/21 04:55:09 PM,25.028,,,,,,
144,06/24/21 06:55:09 PM,24.158,,,,,,
145,06/24/21 08:55:09 PM,23.388,,,,,,
146,06/24/21 10:55:09 PM,23.004,,,,,,
147,06/25/21 12:55:09 AM,22.621,,,,,,
148,06/25/21 02:55:09 AM,22.333,,,,,,
149,06/25/21 04:55:09 AM,22.142,,,,,,
150,06/25/21 06:55:09 AM,22.046,,,,,,
151,06/25/21 08:55:09 AM,23.196,,,,,,
152,06/25/21 10:55:09 AM,24.641,,,,,,
153,06/25/21 12:55:09 PM,25.416,,,,,,
154,06/25/21 02:55:09 PM,25.416,,,,,,
155,06/25/21 04:55:09 PM,25.513,,,,,,
156,06/25/21 06:55:09 PM,25.222,,,,,,
157,06/25/21 08:55:09 PM,24.545,,,,,,
158,06/25/21 10:55:09 PM,23.677,,,,,,
159,06/26/21 12:55:09 AM,23.292,,,,,,
160,06/26/21 02:55:09 AM,23.100,,,,,,
161,06/26/21 04:55:09 AM,23.004,,,,,,
162,06/26/21 06:55:09 AM,23.004,,,,,,
163,06/26/21 08:55:09 AM,23.966,,,,,,
164,06/26/21 10:55:09 AM,25.610,,,,,,
165,06/26/21 12:55:09 PM,26.977,,,,,,
166,06/26/21 02:55:09 PM,29.252,,,,,,
167,06/26/21 04:55:09 PM,27.567,,,,,,
168,06/26/21 06:55:09 PM,26.292,,,,,,
169,06/26/21 08:55:09 PM,25.319,,,,,,
170,06/26/21 10:55:09 PM,24.545,,,,,,
171,06/27/21 12:55:09 AM,23.966,,,,,,
172,06/27/21 02:55:09 AM,23.581,,,,,,
173,06/27/21 04:55:09 AM,23.100,,,,,,
174,06/27/21 06:55:09 AM,22.908,,,,,,
175,06/27/21 08:55:09 AM,23.966,,,,,,
176,06/27/21 10:55:09 AM,26.097,,,,,,
177,06/27/21 12:55:09 PM,26.781,,,,,,
178,06/27/21 02:55:09 PM,29.652,,,,,,
179,06/27/21 04:55:09 PM,27.665,,,,,,
180,06/27/21 06:55:09 PM,26.390,,,,,,
181,06/27/21 08:55:09 PM,25.319,,,,,,
182,06/27/21 10:55:09 PM,24.545,,,,,,
183,06/28/21 12:55:09 AM,23.966,,,,,,
184,06/28/21 02:55:09 AM,23.581,,,,,,
185,06/28/21 04:55:09 AM,23.196,,,,,,
186,06/28/21 06:55:09 AM,23.100,,,,,,
187,06/28/21 08:55:09 AM,24.158,,,,,,
188,06/28/21 10:55:09 AM,25.610,,,,,,
189,06/28/21 12:55:09 PM,26.195,,,,,,
190,06/28/21 02:55:09 PM,27.862,,,,,,
191,06/28/21 04:55:09 PM,27.173,,,,,,
192,06/28/21 06:55:09 PM,26.292,,,,,,
193,06/28/21 08:55:09 PM,25.416,,,,,,
194,06/28/21 10:55:09 PM,24.835,,,,,,
195,06/29/21 12:55:09 AM,24.545,,,,,,
196,06/29/21 02:55:09 AM,24.158,,,,,,
197,06/29/21 04:55:09 AM,23.869,,,,,,
198,06/29/21 06:55:09 AM,23.581,,,,,,
199,06/29/21 08:55:09 AM,24.545,,,,,,
200,06/29/21 10:55:09 AM,26.683,,,,,,
201,06/29/21 12:55:09 PM,27.272,,,,,,
202,06/29/21 02:55:09 PM,29.652,,,,,,
203,06/29/21 04:55:09 PM,27.961,,,,,,
204,06/29/21 06:55:09 PM,26.879,,,,,,
205,06/29/21 08:55:09 PM,25.902,,,,,,
206,06/29/21 10:55:09 PM,25.319,,,,,,
207,06/30/21 12:55:09 AM,24.931,,,,,,
208,06/30/21 02:55:09 AM,24.351,,,,,,
209,06/30/21 04:55:09 AM,23.966,,,,,,
210,06/30/21 06:55:09 AM,23.773,,,,,,
211,06/30/21 08:55:09 AM,24.835,,,,,,
212,06/30/21 10:55:09 AM,26.879,,,,,,
213,06/30/21 12:55:09 PM,27.567,,,,,,
214,06/30/21 02:55:09 PM,30.054,,,,,,
215,06/30/21 04:55:09 PM,28.060,,,,,,
216,06/30/21 06:55:09 PM,26.781,,,,,,
217,06/30/21 08:55:09 PM,25.902,,,,,,
218,06/30/21 10:55:09 PM,25.416,,,,,,
219,07/01/21 12:55:09 AM,25.125,,,,,,
220,07/01/21 02:55:09 AM,24.835,,,,,,
221,07/01/21 04:55:09 AM,24.545,,,,,,
222,07/01/21 06:55:09 AM,24.351,,,,,,
223,07/01/21 08:55:09 AM,24.931,,,,,,
224,07/01/21 10:55:09 AM,26.683,,,,,,
225,07/01/21 12:55:09 PM,27.567,,,,,,
226,07/01/21 02:55:09 PM,30.054,,,,,,
227,07/01/21 04:55:09 PM,28.159,,,,,,
228,07/01/21 06:55:09 PM,26.977,,,,,,
229,07/01/21 08:55:09 PM,26.097,,,,,,
230,07/01/21 10:55:09 PM,25.610,,,,,,
231,07/02/21 12:55:09 AM,25.319,,,,,,
232,07/02/21 02:55:09 AM,25.222,,,,,,
233,07/02/21 04:55:09 AM,25.028,,,,,,
234,07/02/21 06:55:09 AM,25.028,,,,,,
235,07/02/21 08:55:09 AM,25.805,,,,,,
236,07/02/21 10:55:09 AM,26.977,,,,,,
237,07/02/21 12:55:09 PM,25.319,,,,,,
238,07/02/21 02:55:09 PM,22.429,,,,,,
239,07/02/21 04:55:09 PM,23.677,,,,,,
240,07/02/21 06:55:09 PM,24.255,,,,,,
