"Plot Title: 10771272"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 10771272, SEN S/N: 10769195)","Water Content, m³/m³ (LGR S/N: 10771272, SEN S/N: 10775622)"
1,07/29/15 10:17:11 PM,-0.0970,-0.0941
2,07/29/15 10:47:11 PM,-0.1014,-0.1348
3,07/29/15 11:17:11 PM,-0.0883,-0.1225
4,07/29/15 11:47:11 PM,-0.0985,-0.1319
5,07/30/15 12:17:11 AM,-888.8800,-0.1275
6,07/30/15 12:47:11 AM,-888.8800,-0.1312
7,07/30/15 01:17:11 AM,-888.8800,-0.0571
8,07/30/15 01:47:11 AM,-888.8800,-0.0556
9,07/30/15 02:17:11 AM,-888.8800,-0.0556
10,07/30/15 02:47:11 AM,-888.8800,-0.0556
11,07/30/15 03:17:11 AM,-888.8800,-0.0556
12,07/30/15 03:47:11 AM,-888.8800,-0.0556
13,07/30/15 04:17:11 AM,-888.8800,-0.0556
14,07/30/15 04:47:11 AM,-888.8800,-0.0556
15,07/30/15 05:17:11 AM,-888.8800,-0.0556
16,07/30/15 05:47:11 AM,-888.8800,-0.0556
17,07/30/15 06:17:11 AM,-888.8800,-0.0556
18,07/30/15 06:47:11 AM,-888.8800,-0.0556
19,07/30/15 07:17:11 AM,-888.8800,-0.0556
20,07/30/15 07:47:11 AM,-888.8800,-0.0556
21,07/30/15 08:17:11 AM,-888.8800,-0.0556
22,07/30/15 08:47:11 AM,-888.8800,-0.0564
23,07/30/15 09:17:11 AM,-888.8800,-0.0564
24,07/30/15 09:47:11 AM,-888.8800,-0.0571
25,07/30/15 10:17:11 AM,-888.8800,-0.0571
26,07/30/15 10:47:11 AM,-888.8800,-0.0571
27,07/30/15 11:17:11 AM,-888.8800,-0.0571
28,07/30/15 11:47:11 AM,-888.8800,-0.0571
29,07/30/15 12:17:11 PM,-888.8800,-0.0571
30,07/30/15 12:47:11 PM,-888.8800,-0.0564
31,07/30/15 01:17:11 PM,-888.8800,-0.0571
32,07/30/15 01:47:11 PM,-888.8800,-0.0564
33,07/30/15 02:17:11 PM,-888.8800,-0.0564
34,07/30/15 02:47:11 PM,-888.8800,-0.0564
35,07/30/15 03:17:11 PM,-888.8800,-0.0564
36,07/30/15 03:47:11 PM,-888.8800,-0.0564
37,07/30/15 04:17:11 PM,-888.8800,-0.0556
38,07/30/15 04:47:11 PM,-888.8800,-0.0556
39,07/30/15 05:17:11 PM,-888.8800,-0.0549
40,07/30/15 05:47:11 PM,-888.8800,-0.0542
41,07/30/15 06:17:11 PM,-888.8800,-0.0535
42,07/30/15 06:47:11 PM,-888.8800,-0.0542
43,07/30/15 07:17:11 PM,-888.8800,-0.0535
44,07/30/15 07:47:11 PM,-888.8800,-0.0527
45,07/30/15 08:17:11 PM,-888.8800,-0.0527
46,07/30/15 08:47:11 PM,-888.8800,-0.0520
47,07/30/15 09:17:11 PM,-888.8800,-0.0513
48,07/30/15 09:47:11 PM,-888.8800,-0.0513
49,07/30/15 10:17:11 PM,-888.8800,-0.0513
50,07/30/15 10:47:11 PM,-888.8800,-0.0847
51,07/30/15 11:17:11 PM,-888.8800,-0.0840
52,07/30/15 11:47:11 PM,-888.8800,-0.0840
53,07/31/15 12:17:11 AM,-888.8800,-0.0847
54,07/31/15 12:47:11 AM,-888.8800,-0.0840
55,07/31/15 01:17:11 AM,-888.8800,-0.0840
56,07/31/15 01:47:11 AM,-888.8800,-0.0825
57,07/31/15 02:17:11 AM,-888.8800,-0.0825
58,07/31/15 02:47:11 AM,-888.8800,-0.0651
59,07/31/15 03:17:11 AM,-888.8800,-0.0658
