"Plot Title: 10760187"
"#","Date Time, GMT-05:00","Water Content, m³/m³ (LGR S/N: 10760187, SEN S/N: 10769194)","Water Content, m³/m³ (LGR S/N: 10760187, SEN S/N: 10769196)"
1,11/28/17 12:14:31 PM,0.3896,0.4012
2,11/28/17 12:44:31 PM,0.3903,0.4012
3,11/28/17 01:14:31 PM,0.3903,0.4005
4,11/28/17 01:44:31 PM,0.3903,0.4005
5,11/28/17 02:14:31 PM,0.3896,0.4005
6,11/28/17 02:44:31 PM,0.3896,0.4005
7,11/28/17 03:14:31 PM,0.3889,0.3998
8,11/28/17 03:44:31 PM,0.3889,0.4005
9,11/28/17 04:14:31 PM,0.3889,0.4005
10,11/28/17 04:44:31 PM,0.3889,0.4005
11,11/28/17 05:14:31 PM,0.3889,0.4005
12,11/28/17 05:44:31 PM,0.3889,0.4005
13,11/28/17 06:14:31 PM,0.3881,0.4005
14,11/28/17 06:44:31 PM,0.3889,0.4005
15,11/28/17 07:14:31 PM,0.3889,0.4005
16,11/28/17 07:44:31 PM,0.3889,0.4005
17,11/28/17 08:14:31 PM,0.3889,0.4005
18,11/28/17 08:44:31 PM,0.3889,0.4005
19,11/28/17 09:14:31 PM,0.3889,0.4005
20,11/28/17 09:44:31 PM,0.3881,0.4005
21,11/28/17 10:14:31 PM,0.3881,0.4012
22,11/28/17 10:44:31 PM,0.3889,0.4005
23,11/28/17 11:14:31 PM,0.3889,0.4005
24,11/28/17 11:44:31 PM,0.3881,0.4005
25,11/29/17 12:14:31 AM,0.3889,0.4005
26,11/29/17 12:44:31 AM,0.3889,0.4005
27,11/29/17 01:14:31 AM,0.3889,0.4012
28,11/29/17 01:44:31 AM,0.3881,0.4005
29,11/29/17 02:14:31 AM,0.3881,0.4012
30,11/29/17 02:44:31 AM,0.3881,0.4012
31,11/29/17 03:14:31 AM,0.3889,0.4012
32,11/29/17 03:44:31 AM,0.3881,0.4012
33,11/29/17 04:14:31 AM,0.3881,0.4012
34,11/29/17 04:44:31 AM,0.3881,0.4012
35,11/29/17 05:14:31 AM,0.3881,0.4012
36,11/29/17 05:44:31 AM,0.3881,0.4012
37,11/29/17 06:14:31 AM,0.3881,0.4012
38,11/29/17 06:44:31 AM,0.3881,0.4012
39,11/29/17 07:14:31 AM,0.3881,0.4012
40,11/29/17 07:44:31 AM,0.3889,0.4012
41,11/29/17 08:14:31 AM,0.3881,0.4012
42,11/29/17 08:44:31 AM,0.3889,0.4005
43,11/29/17 09:14:31 AM,0.3881,0.4005
44,11/29/17 09:44:31 AM,0.3889,0.4005
45,11/29/17 10:14:31 AM,0.3889,0.4005
46,11/29/17 10:44:31 AM,0.3889,0.4005
47,11/29/17 11:14:31 AM,0.3881,0.4005
48,11/29/17 11:44:31 AM,0.3881,0.4005
49,11/29/17 12:14:31 PM,0.3881,0.4005
50,11/29/17 12:44:31 PM,0.3881,0.4005
51,11/29/17 01:14:31 PM,0.3881,0.4005
52,11/29/17 01:44:31 PM,0.3881,0.3998
53,11/29/17 02:14:31 PM,0.3881,0.3998
54,11/29/17 02:44:31 PM,0.3881,0.3998
55,11/29/17 03:14:31 PM,0.3881,0.3998
56,11/29/17 03:44:31 PM,0.3881,0.3998
57,11/29/17 04:14:31 PM,0.3881,0.3998
58,11/29/17 04:44:31 PM,0.3881,0.3998
59,11/29/17 05:14:31 PM,0.3881,0.3998
60,11/29/17 05:44:31 PM,0.3881,0.3998
61,11/29/17 06:14:31 PM,0.3881,0.3998
62,11/29/17 06:44:31 PM,0.3881,0.3998
63,11/29/17 07:14:31 PM,0.3881,0.3998
64,11/29/17 07:44:31 PM,0.3881,0.3998
65,11/29/17 08:14:31 PM,0.3881,0.3998
66,11/29/17 08:44:31 PM,0.3881,0.4005
67,11/29/17 09:14:31 PM,0.3881,0.3998
68,11/29/17 09:44:31 PM,0.3881,0.3998
69,11/29/17 10:14:31 PM,0.3881,0.3998
70,11/29/17 10:44:31 PM,0.3881,0.4005
71,11/29/17 11:14:31 PM,0.3881,0.3998
72,11/29/17 11:44:31 PM,0.3881,0.4005
73,11/30/17 12:14:31 AM,0.3881,0.3998
74,11/30/17 12:44:31 AM,0.3881,0.4005
75,11/30/17 01:14:31 AM,0.3881,0.4005
76,11/30/17 01:44:31 AM,0.3881,0.4005
77,11/30/17 02:14:31 AM,0.3881,0.4005
78,11/30/17 02:44:31 AM,0.3881,0.4005
79,11/30/17 03:14:31 AM,0.3881,0.4005
80,11/30/17 03:44:31 AM,0.3881,0.4005
81,11/30/17 04:14:31 AM,0.3881,0.4005
82,11/30/17 04:44:31 AM,0.3881,0.4005
83,11/30/17 05:14:31 AM,0.3881,0.4005
84,11/30/17 05:44:31 AM,0.3889,0.4005
85,11/30/17 06:14:31 AM,0.3881,0.4005
86,11/30/17 06:44:31 AM,0.3881,0.4005
87,11/30/17 07:14:31 AM,0.3889,0.4005
88,11/30/17 07:44:31 AM,0.3881,0.4005
89,11/30/17 08:14:31 AM,0.3881,0.4005
90,11/30/17 08:44:31 AM,0.3881,0.4005
91,11/30/17 09:14:31 AM,0.3881,0.4005
92,11/30/17 09:44:31 AM,0.3881,0.4005
93,11/30/17 10:14:31 AM,0.3881,0.4005
94,11/30/17 10:44:31 AM,0.3881,0.4005
95,11/30/17 11:14:31 AM,0.3881,0.4005
96,11/30/17 11:44:31 AM,0.3881,0.4005
97,11/30/17 12:14:31 PM,0.3881,0.4005
98,11/30/17 12:44:31 PM,0.3881,0.3998
99,11/30/17 01:14:31 PM,0.3881,0.3998
100,11/30/17 01:44:31 PM,0.3881,0.3998
101,11/30/17 02:14:31 PM,0.3881,0.3998
102,11/30/17 02:44:31 PM,0.3881,0.3998
103,11/30/17 03:14:31 PM,0.3874,0.3998
104,11/30/17 03:44:31 PM,0.3881,0.3998
105,11/30/17 04:14:31 PM,0.3881,0.3998
106,11/30/17 04:44:31 PM,0.3881,0.3998
107,11/30/17 05:14:31 PM,0.3881,0.3998
108,11/30/17 05:44:31 PM,0.3881,0.3998
109,11/30/17 06:14:31 PM,0.3881,0.3998
110,11/30/17 06:44:31 PM,0.3881,0.3998
111,11/30/17 07:14:31 PM,0.3881,0.3998
112,11/30/17 07:44:31 PM,0.3874,0.3998
