"Plot Title: 20360221"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20360221, SEN S/N: 10769194)","Water Content, m³/m³ (LGR S/N: 20360221, SEN S/N: 20369784)"
1,10/16/18 10:55:50 AM,0.3911,0.4136
2,10/16/18 11:25:50 AM,0.3925,0.4172
3,10/16/18 11:55:50 AM,0.3925,0.4187
4,10/16/18 12:25:50 PM,0.3925,0.4194
5,10/16/18 12:55:50 PM,0.3925,0.4194
6,10/16/18 01:25:50 PM,0.3925,0.4201
7,10/16/18 01:55:50 PM,0.3925,0.4201
8,10/16/18 02:25:50 PM,0.3925,0.4201
9,10/16/18 02:55:50 PM,0.3932,0.4201
10,10/16/18 03:25:50 PM,0.3932,0.4201
11,10/16/18 03:55:50 PM,0.3932,0.4201
12,10/16/18 04:25:50 PM,0.3932,0.4201
13,10/16/18 04:55:50 PM,0.3932,0.4201
14,10/16/18 05:25:50 PM,0.3932,0.4194
15,10/16/18 05:55:50 PM,0.3932,0.4194
16,10/16/18 06:25:50 PM,0.3932,0.4194
17,10/16/18 06:55:50 PM,0.3932,0.4194
18,10/16/18 07:25:50 PM,0.3940,0.4194
19,10/16/18 07:55:50 PM,0.3940,0.4201
20,10/16/18 08:25:50 PM,0.3940,0.4201
21,10/16/18 08:55:50 PM,0.3940,0.4201
22,10/16/18 09:25:50 PM,0.3940,0.4201
23,10/16/18 09:55:50 PM,0.3932,0.4201
24,10/16/18 10:25:50 PM,0.3940,0.4201
25,10/16/18 10:55:50 PM,0.3940,0.4201
26,10/16/18 11:25:50 PM,0.3940,0.4201
27,10/16/18 11:55:50 PM,0.3940,0.4201
28,10/17/18 12:25:50 AM,0.3940,0.4201
29,10/17/18 12:55:50 AM,0.3940,0.4201
30,10/17/18 01:25:50 AM,0.3940,0.4201
31,10/17/18 01:55:50 AM,0.3940,0.4208
32,10/17/18 02:25:50 AM,0.3940,0.4201
33,10/17/18 02:55:50 AM,0.3940,0.4208
34,10/17/18 03:25:50 AM,0.3940,0.4208
35,10/17/18 03:55:50 AM,0.3940,0.4208
36,10/17/18 04:25:50 AM,0.3940,0.4208
37,10/17/18 04:55:50 AM,0.3932,0.4201
38,10/17/18 05:25:50 AM,0.3932,0.4194
39,10/17/18 05:55:50 AM,0.3932,0.4194
40,10/17/18 06:25:50 AM,0.3932,0.4194
41,10/17/18 06:55:50 AM,0.3925,0.4194
42,10/17/18 07:25:50 AM,0.3932,0.4194
43,10/17/18 07:55:50 AM,0.3925,0.4194
44,10/17/18 08:25:50 AM,0.3932,0.4201
45,10/17/18 08:55:50 AM,0.3932,0.4201
46,10/17/18 09:25:50 AM,0.3932,0.4201
47,10/17/18 09:55:50 AM,0.3932,0.4201
48,10/17/18 10:25:50 AM,0.3932,0.4201
49,10/17/18 10:55:50 AM,0.3932,0.4208
50,10/17/18 11:25:50 AM,0.3932,0.4208
51,10/17/18 11:55:50 AM,0.3932,0.4216
52,10/17/18 12:25:50 PM,0.3932,0.4216
53,10/17/18 12:55:50 PM,0.3932,0.4216
54,10/17/18 01:25:50 PM,0.3932,0.4216
55,10/17/18 01:55:50 PM,0.3925,0.4223
56,10/17/18 02:25:50 PM,0.3932,0.4223
57,10/17/18 02:55:50 PM,0.3932,0.4223
58,10/17/18 03:25:50 PM,0.3932,0.4223
59,10/17/18 03:55:50 PM,0.3932,0.4223
60,10/17/18 04:25:50 PM,0.3932,0.4223
61,10/17/18 04:55:50 PM,0.3932,0.4223
62,10/17/18 05:25:50 PM,0.3932,0.4223
63,10/17/18 05:55:50 PM,0.3932,0.4223
64,10/17/18 06:25:50 PM,0.3932,0.4223
65,10/17/18 06:55:50 PM,0.3932,0.4223
66,10/17/18 07:25:50 PM,0.3932,0.4223
67,10/17/18 07:55:50 PM,0.3940,0.4230
68,10/17/18 08:25:50 PM,0.3940,0.4230
69,10/17/18 08:55:50 PM,0.3940,0.4223
70,10/17/18 09:25:50 PM,0.3940,0.4230
71,10/17/18 09:55:50 PM,0.3940,0.4223
72,10/17/18 10:25:50 PM,0.3940,0.4223
73,10/17/18 10:55:50 PM,0.3940,0.4208
74,10/17/18 11:25:50 PM,0.3947,0.4208
75,10/17/18 11:55:50 PM,0.3947,0.4208
