"Plot Title: 10760187"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 10760187, SEN S/N: 10769194)","Water Content, m³/m³ (LGR S/N: 10760187, SEN S/N: 10769196)"
1,05/30/17 11:27:52 AM,0.3903,0.4085
2,05/30/17 11:57:52 AM,0.3896,0.4078
3,05/30/17 12:27:52 PM,0.3896,0.4078
4,05/30/17 12:57:52 PM,0.3896,0.4070
5,05/30/17 01:27:52 PM,0.3896,0.4070
6,05/30/17 01:57:52 PM,0.3896,0.4070
7,05/30/17 02:27:52 PM,0.3896,0.4063
8,05/30/17 02:57:52 PM,0.3896,0.4063
9,05/30/17 03:27:52 PM,0.3896,0.4063
10,05/30/17 03:57:52 PM,0.3896,0.4056
11,05/30/17 04:27:52 PM,0.3896,0.4056
12,05/30/17 04:57:52 PM,0.3896,0.4056
13,05/30/17 05:27:52 PM,0.3896,0.4049
14,05/30/17 05:57:52 PM,0.3889,0.4049
15,05/30/17 06:27:52 PM,0.3896,0.4041
16,05/30/17 06:57:52 PM,0.3889,0.4041
17,05/30/17 07:27:52 PM,0.3889,0.4034
18,05/30/17 07:57:52 PM,0.3889,0.4034
19,05/30/17 08:27:52 PM,0.3881,0.4034
20,05/30/17 08:57:52 PM,0.3881,0.4012
21,05/30/17 09:27:52 PM,0.3881,0.4005
22,05/30/17 09:57:52 PM,0.3874,0.4005
23,05/30/17 10:27:52 PM,0.3867,0.4005
24,05/30/17 10:57:52 PM,0.3867,0.4005
25,05/30/17 11:27:52 PM,0.3867,0.4012
26,05/30/17 11:57:52 PM,0.3860,0.4005
27,05/31/17 12:27:52 AM,0.3852,0.4012
28,05/31/17 12:57:52 AM,0.3852,0.4005
29,05/31/17 01:27:52 AM,0.3845,0.4005
30,05/31/17 01:57:52 AM,0.3838,0.4012
31,05/31/17 02:27:52 AM,0.3838,0.4012
32,05/31/17 02:57:52 AM,0.3838,0.4012
33,05/31/17 03:27:52 AM,0.3838,0.4012
34,05/31/17 03:57:52 AM,0.3838,0.4005
35,05/31/17 04:27:52 AM,0.3845,0.4005
36,05/31/17 04:57:52 AM,0.3867,0.4005
37,05/31/17 05:27:52 AM,0.3874,0.4005
38,05/31/17 05:57:52 AM,0.3881,0.4005
39,05/31/17 06:27:52 AM,0.3896,0.4012
40,05/31/17 06:57:52 AM,0.3903,0.4012
41,05/31/17 07:27:52 AM,0.3903,0.4019
42,05/31/17 07:57:52 AM,0.3918,0.4027
43,05/31/17 08:27:52 AM,0.3925,0.4041
44,05/31/17 08:57:52 AM,0.3932,0.4049
45,05/31/17 09:27:52 AM,0.3940,0.4056
46,05/31/17 09:57:52 AM,0.3954,0.4070
47,05/31/17 10:27:52 AM,0.3976,0.4085
48,05/31/17 10:57:52 AM,0.3990,0.4099
49,05/31/17 11:27:52 AM,0.3998,0.4121
50,05/31/17 11:57:52 AM,0.4012,0.4143
51,05/31/17 12:27:52 PM,0.4019,0.4165
52,05/31/17 12:57:52 PM,0.4019,0.4172
53,05/31/17 01:27:52 PM,0.4019,0.4165
54,05/31/17 01:57:52 PM,0.4005,0.4150
55,05/31/17 02:27:52 PM,0.3990,0.4128
56,05/31/17 02:57:52 PM,0.3969,0.4121
57,05/31/17 03:27:52 PM,0.3961,0.4121
58,05/31/17 03:57:52 PM,0.3947,0.4114
59,05/31/17 04:27:52 PM,0.3940,0.4099
60,05/31/17 04:57:52 PM,0.3932,0.4099
61,05/31/17 05:27:52 PM,0.3925,0.4099
62,05/31/17 05:57:52 PM,0.3925,0.4099
63,05/31/17 06:27:52 PM,0.3918,0.4092
64,05/31/17 06:57:52 PM,0.3918,0.4092
65,05/31/17 07:27:52 PM,0.3918,0.4092
66,05/31/17 07:57:52 PM,0.3918,0.4099
67,05/31/17 08:27:52 PM,0.3947,0.4121
68,05/31/17 08:57:52 PM,0.3990,0.4143
69,05/31/17 09:27:52 PM,0.3998,0.4143
70,05/31/17 09:57:52 PM,0.3990,0.4136
71,05/31/17 10:27:52 PM,0.3976,0.4136
72,05/31/17 10:57:52 PM,0.3976,0.4128
73,05/31/17 11:27:52 PM,0.3961,0.4121
74,05/31/17 11:57:52 PM,0.3954,0.4121
75,06/01/17 12:27:52 AM,0.3954,0.4121
76,06/01/17 12:57:52 AM,0.3947,0.4121
77,06/01/17 01:27:52 AM,0.3940,0.4114
78,06/01/17 01:57:52 AM,0.3940,0.4114
79,06/01/17 02:27:52 AM,0.3940,0.4114
80,06/01/17 02:57:52 AM,0.3932,0.4114
81,06/01/17 03:27:52 AM,0.3932,0.4114
82,06/01/17 03:57:52 AM,0.3932,0.4114
83,06/01/17 04:27:52 AM,0.3925,0.4114
84,06/01/17 04:57:52 AM,0.3925,0.4114
85,06/01/17 05:27:52 AM,0.3925,0.4114
86,06/01/17 05:57:52 AM,0.3925,0.4107
87,06/01/17 06:27:52 AM,0.3925,0.4107
88,06/01/17 06:57:52 AM,0.3925,0.4107
89,06/01/17 07:27:52 AM,0.3918,0.4107
90,06/01/17 07:57:52 AM,0.3918,0.4107
91,06/01/17 08:27:52 AM,0.3925,0.4107
92,06/01/17 08:57:52 AM,0.3918,0.4099
93,06/01/17 09:27:52 AM,0.3918,0.4099
94,06/01/17 09:57:52 AM,0.3911,0.4099
95,06/01/17 10:27:52 AM,0.3911,0.4099
96,06/01/17 10:57:52 AM,0.3911,0.4085
97,06/01/17 11:27:52 AM,0.3903,0.4070
98,06/01/17 11:57:52 AM,0.3896,0.4063
99,06/01/17 12:27:52 PM,0.3896,0.4063
