"Plot Title: 11005582"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 11005582, SEN S/N: 10775625)","Water Content, m³/m³ (LGR S/N: 11005582, SEN S/N: 10775628)"
1,07/02/18 12:15:54 PM,0.2981,0.2748
2,07/02/18 12:45:54 PM,0.2908,0.2734
3,07/02/18 01:15:54 PM,0.2908,0.2727
4,07/02/18 01:45:54 PM,0.2908,0.2727
5,07/02/18 02:15:54 PM,0.2908,0.2727
6,07/02/18 02:45:54 PM,0.2908,0.2727
7,07/02/18 03:15:54 PM,0.2908,0.2719
8,07/02/18 03:45:54 PM,0.2908,0.2719
9,07/02/18 04:15:54 PM,0.2908,0.2719
10,07/02/18 04:45:54 PM,0.2908,0.2719
11,07/02/18 05:15:54 PM,0.2908,0.2712
12,07/02/18 05:45:54 PM,0.2908,0.2712
13,07/02/18 06:15:54 PM,0.2901,0.2698
14,07/02/18 06:45:54 PM,0.2894,0.2698
15,07/02/18 07:15:54 PM,0.2894,0.2698
16,07/02/18 07:45:54 PM,0.2894,0.2690
17,07/02/18 08:15:54 PM,0.2894,0.2690
18,07/02/18 08:45:54 PM,0.2886,0.2690
19,07/02/18 09:15:54 PM,0.2886,0.2690
20,07/02/18 09:45:54 PM,0.2886,0.2690
21,07/02/18 10:15:54 PM,0.2886,0.2690
22,07/02/18 10:45:54 PM,0.2886,0.2690
23,07/02/18 11:15:54 PM,0.2886,0.2690
24,07/02/18 11:45:54 PM,0.2879,0.2690
25,07/03/18 12:15:54 AM,0.2886,0.2690
26,07/03/18 12:45:54 AM,0.2879,0.2690
27,07/03/18 01:15:54 AM,0.2879,0.2690
28,07/03/18 01:45:54 AM,0.2879,0.2690
29,07/03/18 02:15:54 AM,0.2879,0.2698
30,07/03/18 02:45:54 AM,0.2872,0.2698
31,07/03/18 03:15:54 AM,0.2879,0.2698
32,07/03/18 03:45:54 AM,0.2872,0.2698
33,07/03/18 04:15:54 AM,0.2872,0.2698
34,07/03/18 04:45:54 AM,0.2872,0.2698
35,07/03/18 05:15:54 AM,0.2872,0.2698
