"Plot Title: 11005582"
"#","Date Time, GMT-05:00","Water Content, m³/m³ (LGR S/N: 11005582, SEN S/N: 10775625)","Water Content, m³/m³ (LGR S/N: 11005582, SEN S/N: 10775628)"
1,11/28/17 01:10:07 PM,0.2632,0.2494
2,11/28/17 01:40:07 PM,0.2639,0.2494
3,11/28/17 02:10:07 PM,0.2639,0.2494
4,11/28/17 02:40:07 PM,0.2639,0.2494
5,11/28/17 03:10:07 PM,0.2632,0.2494
6,11/28/17 03:40:07 PM,0.2639,0.2487
7,11/28/17 04:10:07 PM,0.2639,0.2494
8,11/28/17 04:40:07 PM,0.2639,0.2487
9,11/28/17 05:10:07 PM,0.2639,0.2494
10,11/28/17 05:40:07 PM,0.2639,0.2487
11,11/28/17 06:10:07 PM,0.2639,0.2487
12,11/28/17 06:40:07 PM,0.2639,0.2487
13,11/28/17 07:10:07 PM,0.2632,0.2487
14,11/28/17 07:40:07 PM,0.2632,0.2487
15,11/28/17 08:10:07 PM,0.2632,0.2487
16,11/28/17 08:40:07 PM,0.2632,0.2487
17,11/28/17 09:10:07 PM,0.2632,0.2487
18,11/28/17 09:40:07 PM,0.2632,0.2487
19,11/28/17 10:10:07 PM,0.2632,0.2494
20,11/28/17 10:40:07 PM,0.2632,0.2487
21,11/28/17 11:10:07 PM,0.2632,0.2487
22,11/28/17 11:40:07 PM,0.2632,0.2480
23,11/29/17 12:10:07 AM,0.2632,0.2487
24,11/29/17 12:40:07 AM,0.2632,0.2487
25,11/29/17 01:10:07 AM,0.2632,0.2480
26,11/29/17 01:40:07 AM,0.2632,0.2480
27,11/29/17 02:10:07 AM,0.2632,0.2480
28,11/29/17 02:40:07 AM,0.2625,0.2487
29,11/29/17 03:10:07 AM,0.2625,0.2480
30,11/29/17 03:40:07 AM,0.2625,0.2487
31,11/29/17 04:10:07 AM,0.2632,0.2487
32,11/29/17 04:40:07 AM,0.2625,0.2480
33,11/29/17 05:10:07 AM,0.2625,0.2487
34,11/29/17 05:40:07 AM,0.2625,0.2480
35,11/29/17 06:10:07 AM,0.2625,0.2480
36,11/29/17 06:40:07 AM,0.2625,0.2480
37,11/29/17 07:10:07 AM,0.2625,0.2487
38,11/29/17 07:40:07 AM,0.2625,0.2480
39,11/29/17 08:10:07 AM,0.2625,0.2480
