"Plot Title: 20376492"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376492, SEN S/N: 20376492)","Good Battery (LGR S/N: 20376492)","Coupler Detached (LGR S/N: 20376492)","Coupler Attached (LGR S/N: 20376492)","Host Connected (LGR S/N: 20376492)","Stopped (LGR S/N: 20376492)","End Of File (LGR S/N: 20376492)"
156,06/25/21 06:30:12 PM,22.525,,,,,,
157,06/25/21 08:30:12 PM,22.429,,,,,,
158,06/25/21 10:30:12 PM,22.046,,,,,,
159,06/26/21 12:30:12 AM,21.664,,,,,,
160,06/26/21 02:30:12 AM,21.473,,,,,,
161,06/26/21 04:30:12 AM,21.282,,,,,,
162,06/26/21 06:30:12 AM,21.282,,,,,,
163,06/26/21 08:30:12 AM,21.473,,,,,,
164,06/26/21 10:30:12 AM,22.238,,,,,,
165,06/26/21 12:30:12 PM,23.100,,,,,,
166,06/26/21 02:30:12 PM,23.966,,,,,,
167,06/26/21 04:30:12 PM,25.125,,,,,,
168,06/26/21 06:30:12 PM,24.545,,,,,,
169,06/26/21 08:30:12 PM,23.869,,,,,,
170,06/26/21 10:30:12 PM,23.196,,,,,,
171,06/27/21 12:30:12 AM,22.621,,,,,,
172,06/27/21 02:30:12 AM,22.238,,,,,,
173,06/27/21 04:30:12 AM,21.855,,,,,,
174,06/27/21 06:30:12 AM,21.855,,,,,,
175,06/27/21 08:30:12 AM,22.142,,,,,,
176,06/27/21 10:30:12 AM,22.812,,,,,,
177,06/27/21 12:30:12 PM,23.581,,,,,,
178,06/27/21 02:30:12 PM,25.708,,,,,,
179,06/27/21 04:30:12 PM,25.708,,,,,,
180,06/27/21 06:30:12 PM,25.125,,,,,,
181,06/27/21 08:30:12 PM,24.158,,,,,,
182,06/27/21 10:30:12 PM,23.484,,,,,,
183,06/28/21 12:30:12 AM,23.004,,,,,,
184,06/28/21 02:30:12 AM,22.525,,,,,,
185,06/28/21 04:30:12 AM,22.142,,,,,,
186,06/28/21 06:30:12 AM,21.760,,,,,,
187,06/28/21 08:30:12 AM,21.760,,,,,,
188,06/28/21 10:30:12 AM,22.525,,,,,,
189,06/28/21 12:30:12 PM,23.484,,,,,,
190,06/28/21 02:30:12 PM,26.488,,,,,,
191,06/28/21 04:30:12 PM,25.805,,,,,,
192,06/28/21 06:30:12 PM,25.416,,,,,,
193,06/28/21 08:30:12 PM,24.351,,,,,,
194,06/28/21 10:30:12 PM,23.581,,,,,,
195,06/29/21 12:30:12 AM,23.100,,,,,,
196,06/29/21 02:30:12 AM,22.717,,,,,,
197,06/29/21 04:30:12 AM,22.333,,,,,,
198,06/29/21 06:30:12 AM,22.046,,,,,,
199,06/29/21 08:30:12 AM,22.429,,,,,,
200,06/29/21 10:30:12 AM,23.100,,,,,,
201,06/29/21 12:30:12 PM,23.966,,,,,,
202,06/29/21 02:30:12 PM,24.931,,,,,,
203,06/29/21 04:30:12 PM,26.000,,,,,,
204,06/29/21 06:30:12 PM,25.319,,,,,,
205,06/29/21 08:30:12 PM,24.448,,,,,,
206,06/29/21 10:30:12 PM,23.773,,,,,,
207,06/30/21 12:30:12 AM,23.292,,,,,,
208,06/30/21 02:30:12 AM,23.004,,,,,,
209,06/30/21 04:30:12 AM,22.717,,,,,,
210,06/30/21 06:30:12 AM,22.525,,,,,,
211,06/30/21 08:30:12 AM,22.908,,,,,,
212,06/30/21 10:30:12 AM,23.484,,,,,,
213,06/30/21 12:30:12 PM,24.158,,,,,,
214,06/30/21 02:30:12 PM,26.585,,,,,,
215,06/30/21 04:30:12 PM,26.488,,,,,,
216,06/30/21 06:30:12 PM,26.097,,,,,,
217,06/30/21 08:30:12 PM,24.931,,,,,,
218,06/30/21 10:30:12 PM,24.351,,,,,,
219,07/01/21 12:30:12 AM,23.869,,,,,,
220,07/01/21 02:30:12 AM,23.581,,,,,,
221,07/01/21 04:30:12 AM,23.292,,,,,,
222,07/01/21 06:30:12 AM,23.004,,,,,,
223,07/01/21 08:30:12 AM,23.100,,,,,,
224,07/01/21 10:30:12 AM,23.677,,,,,,
225,07/01/21 12:30:12 PM,24.448,,,,,,
226,07/01/21 02:30:12 PM,28.357,,,,,,
227,07/01/21 04:30:12 PM,27.370,,,,,,
228,07/01/21 06:30:12 PM,26.390,,,,,,
229,07/01/21 08:30:12 PM,25.416,,,,,,
230,07/01/21 10:30:12 PM,24.062,,,,,,
231,07/02/21 12:30:12 AM,23.773,,,,,,
232,07/02/21 02:30:12 AM,23.581,,,,,,
233,07/02/21 04:30:12 AM,23.388,,,,,,
234,07/02/21 06:30:12 AM,23.292,,,,,,
235,07/02/21 08:30:12 AM,23.292,,,,,,
236,07/02/21 10:30:12 AM,23.388,,,,,,
237,07/02/21 12:30:12 PM,23.773,,,,,,
238,07/02/21 02:30:12 PM,24.351,,,,,,
239,07/02/21 04:30:12 PM,23.869,,,,,,
240,07/02/21 06:30:12 PM,24.062,,,,,,
241,07/02/21 08:30:12 PM,23.677,,,,,,
242,07/02/21 10:30:12 PM,23.196,,,,,,
243,07/03/21 12:30:12 AM,22.812,,,,,,
244,07/03/21 02:30:12 AM,22.525,,,,,,
245,07/03/21 04:30:12 AM,22.142,,,,,,
246,07/03/21 06:30:12 AM,21.855,,,,,,
247,07/03/21 08:30:12 AM,21.664,,,,,,
248,07/03/21 10:30:12 AM,22.142,,,,,,
249,07/03/21 12:30:12 PM,22.717,,,,,,
250,07/03/21 02:30:12 PM,26.488,,,,,,
251,07/03/21 04:30:12 PM,25.805,,,,,,
252,07/03/21 06:30:12 PM,24.835,,,,,,
253,07/03/21 08:30:12 PM,23.677,,,,,,
254,07/03/21 10:30:12 PM,22.812,,,,,,
255,07/04/21 12:30:12 AM,22.142,,,,,,
256,07/04/21 02:30:12 AM,21.664,,,,,,
257,07/04/21 04:30:12 AM,21.282,,,,,,
258,07/04/21 06:30:12 AM,20.901,,,,,,
259,07/04/21 08:30:12 AM,20.901,,,,,,
260,07/04/21 10:30:12 AM,21.664,,,,,,
261,07/04/21 12:30:12 PM,22.429,,,,,,
262,07/04/21 02:30:12 PM,26.683,,,,,,
263,07/04/21 04:30:12 PM,25.902,,,,,,
264,07/04/21 06:30:12 PM,24.738,,,,,,
265,07/04/21 08:30:12 PM,23.677,,,,,,
266,07/04/21 10:30:12 PM,22.812,,,,,,
267,07/05/21 12:30:12 AM,22.142,,,,,,
268,07/05/21 02:30:12 AM,21.760,,,,,,
269,07/05/21 04:30:12 AM,21.378,,,,,,
270,07/05/21 06:30:12 AM,20.996,,,,,,
271,07/05/21 08:30:12 AM,21.187,,,,,,
272,07/05/21 10:30:12 AM,22.142,,,,,,
273,07/05/21 12:30:12 PM,23.004,,,,,,
274,07/05/21 02:30:12 PM,25.610,,,,,,
275,07/05/21 04:30:12 PM,24.738,,,,,,
276,07/05/21 06:30:12 PM,24.835,,,,,,
277,07/05/21 08:30:12 PM,23.869,,,,,,
278,07/05/21 10:30:12 PM,23.196,,,,,,
279,07/06/21 12:30:12 AM,22.717,,,,,,
280,07/06/21 02:30:12 AM,22.429,,,,,,
281,07/06/21 04:30:12 AM,22.046,,,,,,
282,07/06/21 06:30:12 AM,21.760,,,,,,
283,07/06/21 08:30:12 AM,21.855,,,,,,
284,07/06/21 10:30:12 AM,22.621,,,,,,
285,07/06/21 12:30:12 PM,23.484,,,,,,
286,07/06/21 02:30:12 PM,25.708,,,,,,
287,07/06/21 04:30:12 PM,25.610,,,,,,
288,07/06/21 06:30:12 PM,25.319,,,,,,
289,07/06/21 08:30:12 PM,24.158,,,,,,
290,07/06/21 10:30:12 PM,23.292,,,,,,
291,07/07/21 12:30:12 AM,22.812,,,,,,
292,07/07/21 02:30:12 AM,22.429,,,,,,
293,07/07/21 04:30:12 AM,22.142,,,,,,
294,07/07/21 06:30:12 AM,21.855,,,,,,
295,07/07/21 08:30:12 AM,22.142,,,,,,
296,07/07/21 10:30:12 AM,23.004,,,,,,
297,07/07/21 12:30:12 PM,23.869,,,,,,
298,07/07/21 02:30:12 PM,27.272,,,,,,
299,07/07/21 04:30:12 PM,26.488,,,,,,
300,07/07/21 06:30:12 PM,25.805,,,,,,
301,07/07/21 08:30:12 PM,24.835,,,,,,
